"","game_id","team_name","x","y","end_y","end_z","player_id","surname","outcome","power","body_part","first_name","known_name"
"1",828394,"Sampdoria",88.5,50,54.2,2.5,28502,"Citadin Martins","goal","strong","right foot","�der",""
"2",106149,"Palermo",88.3,49.8,53.6,2.8,10722,"Corini","goal","regular","right foot","Eugenio",""
"3",312107,"Uruguay",88.5,50,52.6,29.2,12273,"Forlán","goal","strong","right foot","Diego",""
"4",312108,"Mexico",88.5,50,53.5,5.6,6144,"Blanco","goal","regular","right foot","Cuauht�moc",""
"5",312134,"Cameroon",88.6,50.2,54.3,18.1,8438,"Eto'o","goal","regular","right foot","Samuel",""
"6",318290,"USA",88.5,50.2,45.3,15.3,5075,"Donovan","goal","regular","right foot","Landon",""
"7",318298,"Ghana",88.6,50.2,51.4,38.9,33223,"Gyan","woodwork","regular","right foot","Asamoah",""
"8",318298,"Uruguay",88.4,49.7,47.2,16.7,12273,"Forlán","goal","regular","right foot","Diego",""
"9",318298,"Ghana",88.5,50,45.5,26.4,33223,"Gyan","goal","regular","right foot","Asamoah",""
"10",318298,"Uruguay",88.6,49.8,50.5,27.8,42865,"Victorino","goal","strong","right foot","Mauricio",""
"11",318298,"Ghana",88.9,50.3,54,20.8,7373,"Appiah","goal","regular","right foot","Stephen",""
"12",318298,"Uruguay",88.5,50.2,49,1.4,37505,"Scotti","goal","regular","right foot","Andr�s",""
"13",318298,"Ghana",88.7,49.7,46.2,4.2,7195,"Mensah","saved","regular","right foot","John",""
"14",318298,"Uruguay",88.5,50.2,47.7,70.8,32284,"Pereira Páez","miss","strong","right foot","Victorio Maximiliano",""
"15",318298,"Ghana",89.1,50.2,46,2.8,61951,"Adiyiah","saved","regular","right foot","Dominic",""
"16",318298,"Uruguay",88.1,50.2,49.7,13.9,13067,"Abreu","goal","regular","left foot","Sebasti�n",""
"17",272003,"Spain",88.5,50,55.9,1.4,17279,"Villa","miss","regular","right foot","David",""
"18",272028,"Wales",88.7,49.8,52.9,4.2,1235,"Koumas","saved","regular","right foot","Jason",""
"19",279657,"Bosnia and Herzegovina",88.5,50,53.8,1.4,16050,"Misimovic","goal","regular","right foot","Zvjezdan",""
"20",279870,"Cyprus",88.5,50,51.6,13.9,11250,"Konstantinou","saved","regular","right foot","Michalis",""
"21",282125,"Georgia",88.7,49.8,50.7,25,8393,"Kobiashvili","goal","regular","left foot","Levan",""
"22",282007,"Italy",88.5,50.5,48.3,29.2,7313,"Pirlo","goal","regular","right foot","Andrea",""
"23",282027,"Spain",88.5,50.2,50.9,5.6,3508,"Alonso","goal","regular","right foot","Xabi",""
"24",311278,"Cyprus",88.5,50,53,5.6,56703,"Michael","goal","regular","right foot","Chrysis",""
"25",311278,"Montenegro",88.5,50,47.3,9.7,7347,"Vucinic","saved","regular","right foot","Mirko",""
"26",309929,"Bosnia and Herzegovina",88.5,50,50.5,77.8,42544,"Dzeko","miss","strong","right foot","Edin",""
"27",310620,"Montenegro",88.5,50,53.3,27.8,7347,"Vucinic","goal","regular","right foot","Mirko",""
"28",310904,"Spain",88.5,50.2,45.3,1.4,43670,"Mata","goal","regular","left foot","Juan",""
"29",813660,"VfR Aalen",88.5,50,42.2,61.1,81461,"Drexler","miss","regular","right foot","Dominick",""
"30",934129,"Rio Ave",88.5,50,44.6,8.2,59229,"Tuncara Gomes","woodwork","regular","right foot","Judilson Mamadu",""
"31",924150,"Luzern",88.5,50,50,7,102311,"Juric","saved","regular","right foot","Tomi",""
"32",995235,"FC Bayern MÃ¼nchen",88.4,49.7,53.7,12,56764,"Lewandowski","goal","regular","right foot","Robert",""
"33",695286,"Derby County",88.5,50,46.3,6.3,42453,"Russell","goal","regular","left foot","Johnny",""
"34",695303,"Watford",88.5,50,52.8,3.8,41725,"Deeney","goal","regular","right foot","Troy",""
"35",695305,"Bournemouth",88.5,50,47.1,9.5,19678,"Pitman","saved","regular","right foot","Brett",""
"36",695316,"Watford",88.5,50,48.9,18.4,41725,"Deeney","goal","regular","right foot","Troy",""
"37",695349,"Barnsley",88.5,50,54.1,25.3,16047,"O'Grady","goal","strong","right foot","Chris",""
"38",695347,"Leicester City",88.5,50,54.1,17.7,12744,"Nugent","goal","regular","right foot","David",""
"39",695383,"Leicester City",88.5,50,45.9,32.3,12744,"Nugent","goal","regular","right foot","David",""
"40",695340,"Wigan Athletic",88.5,50,53.4,8.2,9110,"Maloney","goal","regular","right foot","Shaun",""
"41",695341,"Reading",88.5,50,50.3,19,19163,"Le Fondre","goal","regular","right foot","Adam",""
"42",695353,"Charlton Athletic",88.5,50,53.3,33.5,44558,"Kermorgant","goal","regular","right foot","Yann",""
"43",695381,"Huddersfield Town",88.5,50,51.2,41.1,19916,"Vaughan","woodwork","regular","right foot","James",""
"44",695385,"Nottingham Forest",88.5,50,52.8,7.6,5594,"Henderson","saved","regular","left foot","Darius",""
"45",695325,"Leicester City",88.5,50,51.7,34.2,12744,"Nugent","goal","regular","right foot","David",""
"46",695361,"Nottingham Forest",88.5,49.9,46.6,10.8,8411,"Reid","saved","regular","left foot","Andy",""
"47",695375,"Bournemouth",88.5,50,49.5,5.7,19678,"Pitman","goal","regular","right foot","Brett",""
"48",695375,"Bournemouth",88.5,50,54.2,32.3,19678,"Pitman","goal","regular","right foot","Brett",""
"49",695377,"Queens Park Rangers",88.5,50,46.6,4.4,78356,"Austin","goal","regular","right foot","Charlie",""
"50",695365,"Watford",88.5,50,46.2,20.9,40551,"McGugan","goal","regular","right foot","Lewis",""
"51",695359,"Leicester City",88.5,50,50.1,32.3,12744,"Nugent","goal","regular","right foot","David",""
"52",695359,"Blackburn Rovers",88.5,50,53,1.9,20047,"Rhodes","goal","regular","right foot","Jordan",""
"53",695386,"Queens Park Rangers",88.5,50,53.7,8.9,78356,"Austin","goal","regular","right foot","Charlie",""
"54",695378,"Blackburn Rovers",88.5,50,54.3,1.9,20047,"Rhodes","goal","regular","right foot","Jordan",""
"55",695326,"Millwall",88.5,50,50,8.2,19410,"Keogh","goal","regular","right foot","Andy",""
"56",695328,"Wigan Athletic",88.5,50,46.9,22.2,5741,"Holt","goal","regular","right foot","Grant",""
"57",695369,"Leicester City",88.5,50,54.2,2.5,1413,"Konchesky","goal","regular","left foot","Paul",""
"58",695369,"Blackpool",88.5,50,50,4.4,86176,"Ince","goal","regular","left foot","Tom",""
"59",695323,"Huddersfield Town",88.5,50,49.8,27.2,19916,"Vaughan","goal","regular","right foot","James",""
"60",695360,"Millwall",88.5,50,47.4,19.6,20576,"Trotter","goal","regular","right foot","Liam",""
"61",695401,"Leicester City",88.5,50,50.8,15.8,12744,"Nugent","goal","regular","right foot","David",""
"62",695401,"Yeovil Town",88.5,50,45.7,6.3,3034,"Hayter","goal","regular","right foot","James",""
"63",695458,"Leicester City",88.5,50,52.7,40.5,12744,"Nugent","woodwork","regular","right foot","David",""
"64",695397,"Burnley",88.5,50,54.1,0.6,40399,"Vokes","goal","regular","right foot","Sam",""
"65",695411,"Queens Park Rangers",88.5,50,46.7,5.6,78356,"Austin","goal","regular","right foot","Charlie",""
"66",695427,"Blackpool",88.5,50,46.4,3.8,86176,"Ince","goal","regular","left foot","Tom",""
"67",695427,"Blackburn Rovers",88.5,50,47.9,4.4,20047,"Rhodes","goal","regular","right foot","Jordan",""
"68",695447,"Reading",88.5,50,45.6,4.4,19163,"Le Fondre","goal","regular","right foot","Adam",""
"69",695398,"Leeds United",88.5,50,45.9,0.6,18512,"McCormack","saved","regular","right foot","Ross",""
"70",695410,"Middlesbrough",88.5,50.1,53.6,13.3,10460,"Leadbitter","saved","regular","right foot","Grant",""
"71",695391,"Birmingham City",88.5,50,47.8,10.1,109322,"Lingard","saved","regular","right foot","Jesse",""
"72",695404,"Nottingham Forest",88.5,50,47.5,24.1,40564,"Lansbury","goal","strong","right foot","Henri",""
"73",695402,"Bournemouth",88.5,50,45.9,0.6,21246,"Grabban","goal","regular","right foot","Lewis",""
"74",695402,"Bournemouth",88.5,50,47.8,3.8,19678,"Pitman","goal","regular","right foot","Brett",""
"75",695414,"Barnsley",88.5,50,46,31.6,16047,"O'Grady","goal","regular","right foot","Chris",""
"76",695436,"Millwall",88.5,50,53.2,30.4,20576,"Trotter","goal","regular","right foot","Liam",""
"77",695430,"Burnley",88.5,50,53.7,2.5,84939,"Ings","goal","regular","right foot","Danny",""
"78",695416,"Blackpool",88.5,50,52.2,30.4,86176,"Ince","goal","regular","left foot","Tom",""
"79",695445,"Blackpool",88.3,49.1,54.4,3.8,86176,"Ince","saved","regular","left foot","Tom",""
"80",695455,"Leeds United",88.5,50,50.4,32.3,18512,"McCormack","goal","strong","right foot","Ross",""
"81",695453,"Brighton and Hove Albion",88.5,50,46.6,7,44699,"Barnes","goal","regular","right foot","Ashley",""
"82",695450,"Barnsley",88.5,50,53.9,4.4,16047,"O'Grady","saved","regular","right foot","Chris",""
"83",695482,"Middlesbrough",88.5,50,46.2,4.4,10460,"Leadbitter","goal","regular","right foot","Grant",""
"84",695482,"Bolton Wanderers",88.5,50,50,79.2,32317,"Beckford","miss","regular","right foot","Jermaine",""
"85",695469,"Burnley",88.5,50,54.2,2.5,40399,"Vokes","goal","regular","right foot","Sam",""
"86",695480,"Huddersfield Town",88.5,50,45.9,6.3,19916,"Vaughan","goal","regular","right foot","James",""
"87",695485,"Derby County",88.5,50,46,2.5,39776,"Martin","goal","regular","right foot","Chris",""
"88",695502,"Derby County",88.5,50,54,4.4,39776,"Martin","goal","regular","right foot","Chris",""
"89",695502,"Derby County",88.5,50,53.8,5.7,39776,"Martin","goal","regular","right foot","Chris",""
"90",695511,"Barnsley",88.5,50,53.4,31,13155,"Tudgay","goal","regular","right foot","Marcus",""
"91",695544,"Watford",88.5,50,53,3.2,41725,"Deeney","goal","regular","right foot","Troy",""
"92",695544,"Watford",88.5,50,45.8,5.6,40551,"McGugan","goal","regular","right foot","Lewis",""
"93",695540,"Derby County",88.5,50,47.2,1.9,39776,"Martin","saved","regular","right foot","Chris",""
"94",695541,"Leicester City",88.5,50,50.4,20.3,12744,"Nugent","goal","regular","right foot","David",""
"95",695527,"Ipswich Town",88.5,50,46.2,4.4,27436,"McGoldrick","goal","regular","right foot","David",""
"96",695509,"Yeovil Town",88.5,50,51.8,29.1,20493,"Miller","goal","strong","left foot","Ishmael",""
"97",695500,"Brighton and Hove Albion",88.5,50,51.2,11.4,44699,"Barnes","goal","regular","right foot","Ashley",""
"98",695521,"Wigan Athletic",88.5,50,53.3,24.1,16045,"Watson","goal","regular","right foot","Ben",""
"99",695521,"Bolton Wanderers",88.4,50.1,54.2,10.8,46582,"Moritz","goal","regular","left foot","Andre","Andr�? Moritz"
"100",695531,"Reading",88.5,50,52.1,52.8,18867,"Sharp","miss","regular","right foot","Billy",""
"101",695526,"Derby County",88.5,50,53.8,4.4,39776,"Martin","saved","regular","right foot","Chris",""
"102",695498,"Birmingham City",88.5,50,46,1.9,42460,"Caddis","goal","regular","right foot","Paul",""
"103",695517,"Leicester City",88.5,50,47.2,13.3,12744,"Nugent","goal","regular","right foot","David",""
"104",695601,"Leicester City",88.5,50,54,11.4,12744,"Nugent","saved","regular","right foot","David",""
"105",695563,"Ipswich Town",88.5,50,46.2,17.1,27436,"McGoldrick","saved","regular","right foot","David",""
"106",695560,"Bournemouth",88.5,50,52.5,8.9,21246,"Grabban","goal","regular","right foot","Lewis",""
"107",695602,"Sheffield Wednesday",88.5,50,46.6,3.8,20674,"Maguire","goal","regular","right foot","Chris",""
"108",695583,"Barnsley",88.5,50,46.9,36.1,16047,"O'Grady","goal","regular","right foot","Chris",""
"109",695611,"Doncaster Rovers",88.5,50,45.5,1.3,18883,"Brown","goal","regular","right foot","Chris",""
"110",695593,"Reading",88.5,50,45.8,4.4,39439,"Pogrebnyak","goal","regular","left foot","Pavel",""
"111",695582,"Bournemouth",88.5,50,47.8,8.9,21246,"Grabban","goal","regular","right foot","Lewis",""
"112",695582,"Bournemouth",88.5,50,45.8,15.2,21246,"Grabban","saved","regular","right foot","Lewis",""
"113",695554,"Middlesbrough",88.5,50,46,3.8,10460,"Leadbitter","goal","regular","right foot","Grant",""
"114",695591,"Nottingham Forest",88.5,50,51.6,4.4,40564,"Lansbury","goal","strong","right foot","Henri",""
"115",695591,"Nottingham Forest",88.5,50,52,22.2,40564,"Lansbury","goal","regular","right foot","Henri",""
"116",695553,"Leicester City",88.5,50,53.3,17.7,12744,"Nugent","saved","regular","right foot","David",""
"117",695622,"Ipswich Town",88.5,50,51.9,24.7,27436,"McGoldrick","goal","strong","right foot","David",""
"118",695612,"Leeds United",88.5,50,49.6,15.2,18512,"McCormack","goal","regular","right foot","Ross",""
"119",695619,"Derby County",88.5,50,53.6,9.5,44032,"Bryson","saved","regular","right foot","Craig",""
"120",695577,"Leicester City",88.5,50,45.9,13.3,12744,"Nugent","goal","regular","right foot","David",""
"121",695606,"Bournemouth",88.5,50,52.6,5.7,21246,"Grabban","goal","regular","right foot","Lewis",""
"122",695669,"Huddersfield Town",88.5,50,52.2,28.5,59044,"Clayton","goal","regular","right foot","Adam",""
"123",695653,"Wigan Athletic",88.5,50,46.3,3.2,50023,"Gómez García-Penche","saved","regular","left foot","Jordi",""
"124",695658,"Nottingham Forest",88.5,50,54,13.9,40643,"Abdoun","saved","regular","right foot","Djamel",""
"125",695665,"Yeovil Town",88.5,50,47.3,20.3,3034,"Hayter","goal","regular","right foot","James",""
"126",695640,"Sheffield Wednesday",88.5,50,49,16.5,20674,"Maguire","goal","regular","right foot","Chris",""
"127",695648,"Bolton Wanderers",88.5,50,53,3.2,34654,"Jutkiewicz","saved","regular","left foot","Lukas",""
"128",695652,"Watford",88.5,50,48.5,3.8,41725,"Deeney","goal","regular","right foot","Troy",""
"129",695649,"Nottingham Forest",88.5,50,47.2,5.7,8411,"Reid","goal","regular","left foot","Andy",""
"130",695649,"Leicester City",88.5,50,54,5.1,1972,"Phillips","saved","regular","right foot","Kevin",""
"131",695634,"Burnley",88.5,50,53.1,1.3,84939,"Ings","saved","regular","right foot","Danny",""
"132",695641,"Yeovil Town",88.5,50,50,41.1,20493,"Miller","woodwork","strong","left foot","Ishmael",""
"133",695647,"Leeds United",88.5,50,53.8,5.1,18512,"McCormack","saved","regular","right foot","Ross",""
"134",695674,"Leeds United",88.4,50.3,46.3,1.9,18512,"McCormack","saved","regular","right foot","Ross",""
"135",695676,"Sheffield Wednesday",88.5,50,46,14.6,62492,"Nuhiu","goal","regular","right foot","Atdhe",""
"136",695739,"Wigan Athletic",88.5,49.9,53.8,18.4,50023,"Gómez García-Penche","saved","regular","left foot","Jordi",""
"137",695700,"Sheffield Wednesday",88.3,50.3,51.9,20.9,16005,"Best","saved","regular","right foot","Leon",""
"138",695700,"Wigan Athletic",88.5,50,53.8,25.9,50023,"Gómez García-Penche","goal","regular","left foot","Jordi",""
"139",695681,"Bournemouth",88.5,49.9,54.1,1.9,21246,"Grabban","goal","regular","right foot","Lewis",""
"140",695720,"Derby County",88.5,50,50.1,2.5,44032,"Bryson","goal","regular","right foot","Craig",""
"141",695728,"Burnley",88.5,50,45.8,32.9,40399,"Vokes","goal","regular","right foot","Sam",""
"142",695675,"Reading",88.5,50,52.9,0.6,19163,"Le Fondre","saved","regular","right foot","Adam",""
"143",695719,"Burnley",88.5,50,48.9,7,40399,"Vokes","goal","regular","right foot","Sam",""
"144",695735,"Reading",88.5,50,46.5,4.4,39439,"Pogrebnyak","goal","regular","left foot","Pavel",""
"145",695738,"Bournemouth",88.5,50,46.3,30.4,21246,"Grabban","goal","regular","right foot","Lewis",""
"146",695732,"Millwall",88.5,50,49.9,25.9,19321,"Jackson","goal","regular","right foot","Simeon",""
"147",695725,"Yeovil Town",88.5,50,44.5,20.9,20493,"Miller","woodwork","regular","left foot","Ishmael",""
"148",695737,"Watford",88.6,50.1,53.7,3.2,41725,"Deeney","goal","regular","right foot","Troy",""
"149",695778,"Derby County",88.5,50,54.3,5.1,39776,"Martin","goal","regular","right foot","Chris",""
"150",695672,"Brighton and Hove Albion",88.5,50,53.3,11.4,18495,"López Moreno","goal","regular","right foot","David",""
"151",695693,"Millwall",88.5,50,48.3,7,40204,"Morison","saved","regular","right foot","Steve",""
"152",695779,"Doncaster Rovers",88.5,50,52.5,6.3,18883,"Brown","goal","regular","right foot","Chris",""
"153",695715,"Birmingham City",88.5,50,45.9,4.4,42460,"Caddis","goal","regular","right foot","Paul",""
"154",695745,"Millwall",88.5,50,53.7,3.8,76261,"Williams","goal","regular","left foot","Shaun",""
"155",695745,"Millwall",88.5,50,54.1,5.1,19321,"Jackson","goal","regular","right foot","Simeon",""
"156",695747,"Reading",88.5,50,52.7,2.5,39439,"Pogrebnyak","goal","regular","left foot","Pavel",""
"157",695740,"Brighton and Hove Albion",88.5,50,44.4,87.5,54316,"Ulloa","miss","regular","right foot","Leonardo",""
"158",695775,"Barnsley",88.5,50,44.8,34.2,16047,"O'Grady","woodwork","regular","right foot","Chris",""
"159",695753,"Yeovil Town",88.5,50,54,22.8,3034,"Hayter","goal","regular","right foot","James",""
"160",695828,"Leicester City",88.5,50,49.8,17.1,12744,"Nugent","goal","regular","right foot","David",""
"161",695771,"Sheffield Wednesday",88.5,50,46,8.2,20674,"Maguire","goal","regular","right foot","Chris",""
"162",695819,"Queens Park Rangers",88.5,50,46.1,5.7,78356,"Austin","goal","regular","right foot","Charlie",""
"163",695821,"Wigan Athletic",88.5,50,46.3,19,49401,"Waghorn","saved","regular","left foot","Martyn",""
"164",695816,"Reading",88.5,50,52,5.1,19163,"Le Fondre","goal","strong","right foot","Adam",""
"165",695832,"Watford",88.5,50,53.9,3.8,41725,"Deeney","goal","regular","right foot","Troy",""
"166",695802,"Derby County",88.5,50,47.2,5.7,42453,"Russell","saved","strong","left foot","Johnny",""
"167",695810,"Bournemouth",88.5,50,46,5.7,21246,"Grabban","goal","regular","right foot","Lewis",""
"168",755687,"Bournemouth",88.5,50,47.7,8.9,75115,"Wilson","saved","regular","right foot","Callum",""
"169",755690,"Millwall",88.5,50,54.5,12.7,76261,"Williams","goal","regular","left foot","Shaun",""
"170",695814,"Charlton Athletic",88.5,50,51.1,4.4,66978,"Sordell","saved","regular","right foot","Marvin",""
"171",755714,"Norwich City",88.5,50,52.6,6.3,21246,"Grabban","saved","regular","right foot","Lewis",""
"172",755712,"Charlton Athletic",88.5,50,53.6,31,66774,"Buyens","goal","regular","right foot","Yoni",""
"173",755725,"Middlesbrough",88.5,50,46.7,1.9,10460,"Leadbitter","goal","regular","right foot","Grant",""
"174",755725,"Middlesbrough",88.5,50,53.2,28.5,10460,"Leadbitter","goal","regular","right foot","Grant",""
"175",755719,"Bournemouth",88.5,50,46.2,24.7,19678,"Pitman","goal","regular","right foot","Brett",""
"176",755698,"Nottingham Forest",88.5,50,50.3,7,97000,"Assombalonga","goal","strong","right foot","Britt",""
"177",755717,"Millwall",88.5,50,44.6,3.8,76261,"Williams","woodwork","regular","left foot","Shaun",""
"178",755718,"Wolverhampton Wanderers",88.5,50,47.5,1.3,44343,"Sako","saved","regular","left foot","Bakary",""
"179",755720,"Birmingham City",88.5,50,47.3,2.5,42460,"Caddis","goal","regular","right foot","Paul",""
"180",755728,"Watford",88.5,50,49.8,1.9,41725,"Deeney","goal","regular","right foot","Troy",""
"181",755710,"Bolton Wanderers",88.5,50,48.1,16.5,19309,"Davies","goal","regular","right foot","Craig",""
"182",755710,"Middlesbrough",88.5,50,53.4,5.7,10460,"Leadbitter","goal","regular","right foot","Grant",""
"183",755751,"Middlesbrough",88.5,50,47,1.9,10460,"Leadbitter","goal","regular","right foot","Grant",""
"184",755783,"Derby County",88.5,50,52.4,8.9,39776,"Martin","saved","regular","right foot","Chris",""
"185",755803,"Blackburn Rovers",88.5,50,57.6,2.8,20047,"Rhodes","miss","regular","right foot","Jordan",""
"186",755776,"Bournemouth",88.5,50,42.9,4.2,160,"Harte","miss","regular","left foot","Ian",""
"187",755784,"Brentford",88.5,50,50.7,73.6,17761,"Tarkowski","miss","regular","right foot","James",""
"188",755787,"Huddersfield Town",88.5,50,54,4.4,92383,"Wells","goal","regular","right foot","Nahki",""
"189",755766,"Nottingham Forest",88.5,50,53.8,8.9,97000,"Assombalonga","goal","regular","right foot","Britt",""
"190",755775,"Reading",88.5,50,48.4,5.7,20529,"Murray","saved","regular","right foot","Glenn",""
"191",755778,"Bolton Wanderers",88.5,50,46.4,0.6,19527,"Garvan","saved","regular","left foot","Owen",""
"192",755750,"Charlton Athletic",88.5,50,52.2,1.9,66774,"Buyens","goal","regular","right foot","Yoni",""
"193",755758,"Watford",88.5,50,45.6,3.8,81183,"Vydra","goal","regular","right foot","Matej",""
"194",755758,"Blackpool",88.5,50,44.7,3.2,56239,"Ranger","woodwork","regular","right foot","Nile",""
"195",755765,"Reading",88.5,50,53.1,12.7,40501,"Blackman","goal","regular","left foot","Nick",""
"196",755742,"Blackburn Rovers",88.5,50,53.6,1.9,20047,"Rhodes","goal","regular","right foot","Jordan",""
"197",755799,"Watford",88.5,50,51.9,5.7,58498,"Ighalo","saved","regular","right foot","Odion",""
"198",755839,"Birmingham City",88.5,50,47.1,12.7,42460,"Caddis","saved","regular","right foot","Paul",""
"199",755839,"Bournemouth",88.5,50,53,5.1,126468,"Rantie","goal","regular","right foot","Tokelo",""
"200",755811,"Rotherham United",88.5,50,46.3,2.5,46691,"Green","goal","regular","right foot","Paul",""
"201",755868,"Charlton Athletic",88.5,50,51.1,3.8,60586,"Berg Gudmundsson","goal","regular","left foot","Johann",""
"202",755842,"Wigan Athletic",88.5,50,54,12,77816,"Tavernier","saved","regular","right foot","James",""
"203",755816,"Bolton Wanderers",88.5,50,49.7,80.6,19309,"Davies","miss","regular","right foot","Craig",""
"204",755838,"Wolverhampton Wanderers",88.5,50,50.2,8.9,44343,"Sako","goal","regular","left foot","Bakary",""
"205",755851,"Bournemouth",88.5,50,54.1,2.5,44558,"Kermorgant","goal","regular","right foot","Yann",""
"206",755819,"Norwich City",88.5,50,53,40.5,21246,"Grabban","woodwork","regular","right foot","Lewis",""
"207",755829,"Derby County",88.5,50,54.5,19.6,39776,"Martin","goal","regular","right foot","Chris",""
"208",755844,"Huddersfield Town",88.5,50,54.1,1.3,92383,"Wells","goal","regular","right foot","Nahki",""
"209",755849,"Reading",88.5,50,51.6,1.9,40501,"Blackman","goal","regular","left foot","Nick",""
"210",755835,"Fulham",88.5,50,52.8,1.9,18512,"McCormack","goal","regular","right foot","Ross",""
"211",755869,"Middlesbrough",88.5,50,54.1,4.4,10460,"Leadbitter","goal","regular","right foot","Grant",""
"212",755836,"Watford",88.5,50,46.5,5.7,81183,"Vydra","goal","regular","right foot","Matej",""
"213",755915,"Watford",88.5,50,48.9,0.6,41725,"Deeney","goal","regular","right foot","Troy",""
"214",755894,"Brighton and Hove Albion",88.5,50,46.1,1.3,52355,"Colunga","goal","regular","right foot","Adri�n",""
"215",755891,"Cardiff City",88.5,50,45.9,5.7,15282,"Whittingham","goal","regular","left foot","Peter",""
"216",755876,"Bolton Wanderers",88.5,50,49.5,13.3,75773,"Lee","goal","regular","right foot","Chung-Yong",""
"217",755888,"Blackburn Rovers",88.5,50,47.1,11.4,20047,"Rhodes","goal","regular","right foot","Jordan",""
"218",755900,"Birmingham City",88.5,50,45.9,2.5,42460,"Caddis","goal","regular","right foot","Paul",""
"219",755917,"Ipswich Town",88.5,50,54.2,3.2,27436,"McGoldrick","goal","regular","right foot","David",""
"220",755874,"Brentford",88.5,50,50,6.3,106450,"Pritchard","goal","regular","right foot","Alex",""
"221",755861,"Wigan Athletic",88.5,50,50.8,4.4,80179,"Forshaw","goal","regular","right foot","Adam",""
"222",755861,"Fulham",88.5,50,48.1,15.8,37084,"Ruiz","goal","regular","left foot","Bryan",""
"223",755928,"Charlton Athletic",88.5,50,53.2,7,66774,"Buyens","goal","regular","right foot","Yoni",""
"224",349177,"AlcorcÃ³n",88.5,50,49.5,25,87291,"Ì<81>lvarez Ì<81>lvarez","goal","weak","left foot","Joaqu�_n","Quini"
"225",755930,"Middlesbrough",88.5,50,53.7,13.3,10460,"Leadbitter","goal","strong","right foot","Grant",""
"226",343877,"Numancia",88.5,50,46.7,2.8,8172,"Barkero Saludes","goal","strong","left foot","Jos� Javier",""
"227",347948,"GimnÃ¡stic de Tarragona",88.5,50.5,52.6,4.2,5980,"Navarro MÌ?ndez","saved","regular","right foot","Rub�?n","Rub�?n Navarro"
"228",348829,"Recreativo",88.5,50,45.3,1.4,38173,"Vázquez Muñoz","goal","regular","left foot","Antonio Jes�s",""
"229",344289,"Real Betis",88.7,49.3,54.2,1.4,33709,"Emaná Edzinbi","goal","regular","right foot","Achille",""
"230",344289,"Recreativo",88.5,50.2,52.8,5.6,38173,"Vázquez Muñoz","goal","regular","left foot","Antonio Jes�s",""
"231",348740,"Real Valladolid",88.5,50,54.3,16.7,55361,"Alonso Martín","goal","strong","right foot","Jorge",""
"232",349082,"Rayo Vallecano",88.5,50,49.3,15.3,5880,"Aganzo Mendez","goal","regular","left foot","David",""
"233",348547,"AlcorcÃ³n",88.4,49.9,46.5,1.4,87291,"Ì<81>lvarez Ì<81>lvarez","goal","strong","left foot","Joaqu�_n","Quini"
"234",348827,"Salamanca",88.5,50,45.7,1.4,54494,"MÌÁrquez Labrero","goal","regular","right foot","Marcos","Marcos M��rquez"
"235",349180,"Salamanca",88.5,50,45.5,4.2,10708,"SÌÁnchez","goal","regular","left foot","Enrique Mart�_n","Quique Mart�_n"
"236",348831,"Albacete",88.5,50,51.9,26.4,54224,"García Rabasco","goal","regular","right foot","Jos� Antonio",""
"237",349605,"Numancia",88.5,50,47.2,5.6,8172,"Barkero Saludes","saved","regular","left foot","Jos� Javier",""
"238",349604,"Girona",88.5,50.1,54,2.8,10393,"Castro Fernández","goal","regular","right foot","Alejandro",""
"239",349817,"Barcelona B",88.5,50,54.2,26.4,14553,"Soriano","goal","regular","right foot","Jonatan",""
"240",349818,"Albacete",88.2,50.1,53.8,1.4,91395,"AbengÌ_zar","goal","regular","right foot","Alberto",""
"241",349181,"Real Valladolid",88.5,50,47.2,31.9,55361,"Alonso Martín","goal","regular","right foot","Jorge",""
"242",349442,"Real Betis",88.5,50,49.8,25,33709,"Emaná Edzinbi","goal","weak","right foot","Achille",""
"243",349182,"Celta de Vigo",88.5,50,46.5,20.8,10991,"Trashorras","goal","regular","right foot","Roberto",""
"244",349182,"Tenerife",88.5,50,53.1,40.3,13284,"Ngom Kome","woodwork","regular","right foot","Daniel Armand",""
"245",349698,"AlcorcÃ³n",88.5,50,45.8,27.8,87291,"Ì<81>lvarez Ì<81>lvarez","goal","strong","left foot","Joaqu�_n","Quini"
"246",349441,"Xerez",88,50.6,53.1,11.1,14412,"Bermejo","saved","strong","right foot","Mario",""
"247",349429,"CÃ³rdoba",88.6,50.2,46.7,19.4,54197,"Luque","goal","regular","right foot","Jorge",""
"248",349305,"GimnÃ¡stic de Tarragona",88.5,50,55.4,5.6,56425,"Noriega SantoveÌ?a","woodwork","regular","right foot","Gerardo Antonio","Gerardo"
"249",349675,"CÃ³rdoba",88.8,49.8,53.5,5.6,54197,"Luque","goal","regular","right foot","Jorge",""
"250",349744,"Barcelona B",88.5,50,53.6,6.9,14553,"Soriano","goal","regular","right foot","Jonatan",""
"251",349304,"Ponferradina",88.5,50,54,19.4,87761,"Vega Fuentes","goal","regular","right foot","Rub�?n","Rub�?n Vega"
"252",349307,"Villarreal B",88.5,50,46.2,18.1,55777,"Coria","goal","regular","left foot","Facundo",""
"253",350282,"Real Betis",88.5,50,45.3,12.5,33709,"Emaná Edzinbi","goal","regular","right foot","Achille",""
"254",350284,"Huesca",88.8,50.4,46,31.9,14028,"Camacho Barnola","goal","strong","left foot","Juan Jos�",""
